,nida,longitude,latitude
13665,1685969.2,32.6542733333,-25.050625
13666,1689950.6,32.6426410125,-25.0422653856
13667,1693043.8,32.6426410125,-25.0422653856
13668,1689963.6,,
13669,1718516.5,,
13670,1676225.1,,
13671,1739516.8,,
13672,1689951.3,,
13673,1676398.2,,
13674,1689949.0,,
13675,1701384.0,,
13676,1689946.9,32.55098,-24.9640616667
13677,1718181.5,32.55098,-24.9640616667
13678,1690019.6,32.544625,-25.0793366667
13679,1685778.0,32.544625,-25.0793366667
13680,1676245.9,,
13681,1724738.2,,
13682,1689947.6,32.60856,-25.026005
13683,1718188.4,32.60856,-25.026005
13684,1689948.3,,
13685,1685976.0,,
13686,1689926.1,32.6301841072,-25.0198974237
13687,1718175.4,32.6301841072,-25.0198974237
13688,1689789.2,32.6287839274,-25.0188544586
13689,1724741.2,32.6287839274,-25.0188544586
13690,1690092.9,,
13691,1764455.6,,
13692,1689790.8,,
13693,1718176.1,,
13694,1689793.9,,
13695,1702675.8,,
13696,1690094.3,32.6234547882,-25.0530694732
13697,1718177.8,32.6234547882,-25.0530694732
13698,1690115.5,,
13699,1702730.4,,
13700,1690116.2,,
13701,1718444.1,,
13702,1690118.6,,
13703,1701382.6,,
13704,1690121.6,32.6336766667,-25.025595
13705,1718517.2,32.6336766667,-25.025595
13706,1690122.3,32.6418016667,-25.0316183333
13707,1702665.9,32.6418016667,-25.0316183333
13708,1690123.0,,
13709,1702629.1,,
13710,1690124.7,,
13711,1702660.4,,
13712,1689777.9,,
13713,1702585.0,,
13714,1689778.6,32.658235,-24.96546
13715,1718167.9,32.658235,-24.96546
13716,1689781.6,,
13717,1723966.0,,
13718,1689782.3,,
13719,1723972.1,,
13720,1690120.9,,
13721,1724691.0,,
13722,1690119.3,,
13723,1676347.0,,
13724,1690086.8,32.6358383333,-25.0286416667
13725,1718361.1,32.6358383333,-25.0286416667
13726,1690088.2,32.6459825344,-25.0407094158
13727,1685982.1,32.6459825344,-25.0407094158
13728,1690091.2,32.6691533333,-24.9695666667
13729,1702600.0,32.6691533333,-24.9695666667
13730,1690090.5,32.6414966667,-25.006205
13731,1718521.9,32.6414966667,-25.006205
13732,1690079.0,,
13733,1692996.8,,
13734,1690080.6,,
13735,1701413.7,,
13736,1690081.3,,
13737,1676350.0,,
13738,1690083.7,32.508555,-25.105345
13739,1718522.6,32.508555,-25.105345
13740,1690082.0,,
13741,1702591.1,,
13742,1690056.1,32.6369683333,-25.0316416667
13743,1676399.9,32.6369683333,-25.0316416667
13744,1690057.8,32.6347316667,-25.0290083333
13745,1702663.5,32.6347316667,-25.0290083333
13746,1676243.5,32.6341549947,-25.0214883249
13747,1723818.2,32.6341549947,-25.0214883249
13748,1690063.9,,
13749,1724759.7,,
13750,1690059.2,32.6402543356,-25.0119772328
13751,1723965.3,32.6402543356,-25.0119772328
13752,1690073.8,32.6499566667,-25.0254816667
13753,1739550.2,32.6499566667,-25.0254816667
13754,1690074.5,32.9053383333,-24.895255
13755,1718183.9,32.9053383333,-24.895255
13756,1690075.2,,
13757,1724610.1,,
13758,1690060.8,,
13759,1692964.7,,
13760,1690076.9,32.6417266667,-25.0294766667
13761,1718323.9,32.6417266667,-25.0294766667
13762,1690062.2,,
13763,1718490.8,,
13764,1690064.6,,
13765,1718488.5,,
13766,1690067.7,,
13767,1692648.6,,
13768,1690072.1,32.6755609124,-24.9690992891
13769,1723974.5,32.6755609124,-24.9690992891
13770,1690071.4,,
13771,1739000.2,,
13772,1690070.7,32.6245566667,-25.0550583333
13773,1702581.2,32.6245566667,-25.0550583333
13774,1692653.0,,
13775,1739552.6,,
13776,1692538.0,32.5033233333,-25.120095
13777,1692592.2,,
13778,1702588.1,,
13779,1692593.9,32.6663566667,-25.08079
13780,1692921.0,32.6663566667,-25.08079
13781,1692595.3,32.63421,-25.026915
13782,1738981.5,32.63421,-25.026915
13783,1685894.7,,
13784,1718187.7,,
13785,1692594.6,,
13786,1692590.8,32.759755,-24.95082
13787,1702692.5,32.759755,-24.95082
13788,1692591.5,32.64467,-25.0178966667
13789,1724685.9,32.64467,-25.0178966667
13790,1692539.7,32.6441966667,-25.0156983333
13791,1738988.4,32.6441966667,-25.0156983333
13792,1692584.7,32.5956233333,-25.0488733333
13793,1718191.4,32.5956233333,-25.0488733333
13794,1692578.6,,
13795,1738989.1,,
13796,1692583.0,,
13797,1718489.2,,
13798,1692535.9,,
13799,1685983.8,,
13800,1692458.1,,
13801,1718362.8,,
13802,1692534.2,,
13803,1718500.4,,
13804,1692520.5,,
13805,1718365.9,,
13806,1692531.1,,
13807,1723982.0,,
13808,1692519.9,32.5870466667,-24.9821716667
13809,1702607.9,32.5870466667,-24.9821716667
13810,1692528.1,,
13811,1723954.7,,
13812,1692635.6,32.6569443914,-25.0230867174
13813,1739528.1,32.6569443914,-25.0230867174
13814,1692636.3,32.6331416667,-25.0276383333
13815,1702609.3,32.6331416667,-25.0276383333
13816,1692638.7,,
13817,1718446.5,,
13818,1692639.4,,
13819,1739519.9,,
13820,1692640.0,32.612335,-25.04177
13821,1718366.6,32.612335,-25.04177
13822,1690041.7,,
13823,1724634.7,,
13824,1692641.7,,
13825,1702608.6,,
13826,1692642.4,32.6585516667,-25.040595
13827,1724643.9,32.6585516667,-25.040595
13828,1692643.1,,
13829,1718286.7,,
13830,1692644.8,32.6213737298,-25.0543924436
13831,1702708.3,32.6213737298,-25.0543924436
13832,1690040.0,32.7628066667,-24.96577
13833,1723955.4,32.7628066667,-24.96577
13834,1690039.4,32.6634583333,-25.0685283333
13835,1749841.8,32.6634583333,-25.0685283333
13836,1685782.7,,
13837,1739549.6,,
13838,1690036.3,,
13839,1718509.7,,
13840,1690035.6,,
13841,1723967.7,,
13842,1690032.5,32.6252689618,-25.012446633
13843,1739826.8,32.6252689618,-25.012446633
13844,1690048.6,,
13845,1724748.1,,
13846,1690047.9,,
13847,1724753.5,,
13848,1690046.2,32.5832633333,-24.94736
13849,1723823.6,32.5832633333,-24.94736
13850,1692836.7,32.6577133333,-25.0162133333
13851,1739518.2,32.6577133333,-25.0162133333
13852,1693026.1,32.7080733333,-25.0477816667
13853,1702667.3,32.7080733333,-25.0477816667
13854,1693029.2,,
13855,1739576.2,,
13856,1693028.5,,
13857,1739830.5,,
13858,1693027.8,32.6639466667,-25.0674166667
13859,1723976.9,32.6639466667,-25.0674166667
13860,1693031.5,32.54686,-25.0852783333
13861,1723977.6,32.54686,-25.0852783333
13862,1693032.2,,
13863,1723969.1,,
13864,1693034.6,32.6331416667,-25.0276383333
13865,1723953.0,32.6331416667,-25.0276383333
13866,1693016.2,32.640135,-25.0300466667
13867,1718491.5,32.640135,-25.0300466667
13868,1693015.5,,
13869,1739533.5,,
13870,1693003.2,32.6511456,-25.0268282
13871,1718492.2,32.6511456,-25.0268282
13872,1693007.0,32.6300377268,-25.0523270467
13873,1692997.5,32.6300377268,-25.0523270467
13874,1693010.0,,
13875,1718508.0,,
13876,1693009.4,32.6277033333,-25.07127
13877,1739866.4,32.6277033333,-25.07127
13878,1693012.4,32.63682,-25.0245883333
13879,1685966.1,32.63682,-25.0245883333
13880,1693013.1,32.6797533333,-24.86903
13881,1723826.7,32.6797533333,-24.86903
13882,1693014.8,32.6283733333,-25.0210016667
13883,1724740.5,32.6283733333,-25.0210016667
13884,1693035.3,32.5751416667,-24.9959583333
13885,1718514.1,32.5751416667,-24.9959583333
13886,1692847.3,32.58499,-24.9909283333
13887,1718390.1,32.58499,-24.9909283333
13888,1685837.4,,
13889,1718504.2,,
13890,1692707.0,,
13891,1738987.7,,
13892,1692704.9,32.62573,-25.0163483333
13893,1718367.3,32.62573,-25.0163483333
13894,1692703.2,32.6618266667,-25.0837216667
13895,1718515.8,32.6618266667,-25.0837216667
13896,1692702.5,32.6325589412,-25.0044966934
13897,1718502.8,32.6325589412,-25.0044966934
13898,1692692.9,32.667805,-25.0414716667
13899,1739523.6,32.667805,-25.0414716667
13900,1692700.1,32.565525,-24.96418
13901,1739535.9,32.565525,-24.96418
13902,1692698.1,,
13903,1738991.4,,
13904,1692697.4,,
13905,1738961.7,,
13906,1692693.6,,
13907,1739836.7,,
13908,1693022.3,,
13909,1739584.7,,
13910,1693024.7,,
13911,1724641.5,,
13912,1692696.7,32.599345,-24.9961266667
13913,1718314.7,32.599345,-24.9961266667
13914,1692695.0,,
13915,1739589.2,,
13916,1685840.4,,
13917,1739514.4,,
13918,1693036.0,,
13919,1738976.1,,
13920,1690045.5,32.6747316667,-25.0367833333
13921,1739822.0,32.6747316667,-25.0367833333
13922,1693001.8,32.67038,-25.1081083333
13923,1718487.8,32.67038,-25.1081083333
13924,1693002.5,,
13925,1724690.3,,
13926,1690043.1,32.9026666667,-24.9017766667
13927,1739561.8,32.9026666667,-24.9017766667
13928,1693004.9,,
13929,1738985.3,,
13930,1693006.3,32.520655,-25.0899616667
13931,1724755.9,32.520655,-25.0899616667
13932,1692971.5,32.5910766667,-25.0677666667
13933,1718499.1,32.5910766667,-25.0677666667
13934,1692967.8,,
13935,1702662.8,,
13936,1692966.1,32.54409,-25.0828
13937,1724640.8,32.54409,-25.0828
13938,1692968.5,,
13939,1738978.5,,
13940,1692969.2,32.653145,-25.0140166667
13941,1739522.9,32.653145,-25.0140166667
13942,1692970.8,32.62871,-25.01826
13943,1739536.6,32.62871,-25.01826
13944,1692973.9,32.6355768,-25.023736
13945,1739853.4,32.6355768,-25.023736
13946,1692976.0,,
13947,1718197.6,,
13948,1692979.1,,
13949,1724752.8,,
13950,1692980.7,,
13951,1738971.6,,
13952,1692981.4,,
13953,1701411.3,,
13954,1692984.5,32.6310383333,-25.025445
13955,1739513.7,32.6310383333,-25.025445
13956,1692983.8,,
13957,1692909.8,,
13958,1692987.6,32.656609877,-25.0254995425
13959,1723825.0,32.656609877,-25.0254995425
13960,1692988.3,32.6564683333,-25.0248483333
13961,1685974.6,32.6564683333,-25.0248483333
13962,1692965.4,32.6344516667,-25.0287083333
13963,1723956.1,32.6344516667,-25.0287083333
13964,1692893.0,,
13965,1739548.9,,
13966,1692942.5,32.6439783333,-25.02117
13967,1723952.3,32.6439783333,-25.02117
13968,1692943.2,,
13969,1718510.3,,
13970,1692946.3,32.5437833333,-25.0787216667
13971,1724750.4,32.5437833333,-25.0787216667
13972,1692944.9,32.691655,-25.0257866667
13973,1739858.9,32.691655,-25.0257866667
13974,1692935.7,32.68831,-25.0243983333
13975,1723819.9,32.68831,-25.0243983333
13976,1692936.4,32.654915,-25.0221183333
13977,1718285.0,32.654915,-25.0221183333
13978,1692937.1,,
13979,1718511.0,,
13980,1685839.8,32.6412033333,-25.0068633333
13981,1739557.1,32.6412033333,-25.0068633333
13982,1685838.1,,
13983,1738990.7,,
13984,1692989.0,,
13985,1739532.8,,
13986,1701438.0,,
13987,1724613.2,,
13988,1701441.0,32.6557437138,-25.0273814408
13989,1723968.4,32.6557437138,-25.0273814408
13990,1701443.4,32.63603,-25.027945
13991,1739529.8,32.63603,-25.027945
13992,1701444.1,,
13993,1724628.6,,
13994,1693005.6,32.6370057287,-25.0144076259
13995,1724737.5,32.6370057287,-25.0144076259
13996,1701310.9,,
13997,1739002.6,,
13998,1701311.6,32.6554659101,-25.0254550227
13999,1739555.7,32.6554659101,-25.0254550227
14000,1701304.8,,
14001,1739008.8,,
14002,1701343.7,,
14003,1739575.5,,
14004,1701308.6,,
14005,1718307.9,,
14006,1692991.3,32.5560724672,-24.972090494
14007,1739559.5,32.5560724672,-24.972090494
14008,1692985.2,32.648001219,-25.0410385397
14009,1739864.0,32.648001219,-25.0410385397
14010,1692992.0,,
14011,1723821.2,,
14012,1701309.3,32.649652881,-25.0414388795
14013,1724630.9,32.649652881,-25.0414388795
14014,1701432.8,,
14015,1685977.7,,
14016,1701435.9,,
14017,1723824.3,,
14018,1701355.0,,
14019,1739541.0,,
14020,1701353.6,,
14021,1685980.7,,
14022,1701433.5,32.718905,-25.0051116667
14023,1739807.7,32.718905,-25.0051116667
14024,1701425.0,,
14025,1739859.6,,
14026,1701424.3,32.64851,-25.023045
14027,1738986.0,32.64851,-25.023045
14028,1701436.6,32.6534616667,-25.018715
14029,1739847.3,32.6534616667,-25.018715
14030,1701358.1,32.2872166667,-24.5546283333
14031,1739867.1,32.2872166667,-24.5546283333
14032,1701430.4,32.4845633333,-25.18134
14033,1739846.6,32.4845633333,-25.18134
14034,1701429.8,32.65652,-25.0267383333
14035,1738979.2,32.65652,-25.0267383333
14036,1701331.4,32.6458016667,-25.0176766667
14037,1718372.7,32.6458016667,-25.0176766667
14038,1701426.7,,
14039,1739856.5,,
14040,1701332.1,32.678725,-25.0392716667
14041,1739537.3,32.678725,-25.0392716667
14042,1701356.7,32.64981,-24.966015
14043,1724665.1,32.64981,-24.966015
14044,1701359.8,,
14045,1739797.1,,
14046,1701427.4,32.54376,-25.08237
14047,1739520.5,32.54376,-25.08237
14048,1701351.2,32.4829195847,-25.1856202625
14049,1739798.8,32.4829195847,-25.1856202625
14050,1701335.2,,
14051,1739567.0,,
14052,1692843.5,32.6247466667,-25.0218933333
14053,1739572.4,32.6247466667,-25.0218933333
14054,1701350.5,32.6230466667,-25.0180966667
14055,1738977.8,32.6230466667,-25.0180966667
14056,1701421.2,32.6287483333,-25.0250666667
14057,1739843.5,32.6287483333,-25.0250666667
14058,1701418.2,,
14059,1739857.2,,
14060,1701420.5,32.6553383333,-25.013185
14061,1739792.6,32.6553383333,-25.013185
14062,1701419.9,,
14063,1739835.0,,
14064,1701336.9,,
14065,1739863.3,,
14066,1701337.6,32.7026333333,-25.0485566667
14067,1739569.4,32.7026333333,-25.0485566667
14068,1701338.3,32.625625341,-25.0123679107
14069,1739590.8,32.625625341,-25.0123679107
14070,1701339.0,32.6381766667,-25.0294533333
14071,1739854.1,32.6381766667,-25.0294533333
14072,1701340.6,,
14073,1739842.8,,
14074,1701341.3,,
14075,1739839.8,,
14076,1701354.3,32.601175,-25.053155
14077,1739432.1,32.601175,-25.053155
14078,1701319.2,,
14079,1739789.6,,
14080,1701324.6,,
14081,1724636.1,,
14082,1701322.2,32.6082433333,-25.0055516667
14083,1739814.5,32.6082433333,-25.0055516667
14084,1701320.8,32.6223369317,-25.0561451135
14085,1739837.4,32.6223369317,-25.0561451135
14086,1702511.9,32.5768016667,-24.9519416667
14087,1739526.7,32.5768016667,-24.9519416667
14088,1685844.2,,
14089,1739527.4,,
14090,1701325.3,,
14091,1739809.1,,
14092,1701349.9,,
14093,1739558.8,,
14094,1701326.0,32.6419016667,-25.0081
14095,1739001.9,32.6419016667,-25.0081
14096,1702688.8,,
14097,1724633.0,,
14098,1702633.8,32.6430216667,-25.0159833333
14099,1739817.6,32.6430216667,-25.0159833333
14100,1702515.7,32.6912416667,-25.0260283333
14101,1739003.3,32.6912416667,-25.0260283333
14102,1702512.6,32.6395216667,-25.0065183333
14103,1723970.7,32.6395216667,-25.0065183333
14104,1702620.8,32.6270283333,-25.0295766667
14105,1718373.4,32.6270283333,-25.0295766667
14106,1702513.3,,
14107,1724739.9,,
14108,1701316.1,32.6250989202,-25.0134925877
14109,1724621.7,32.6250989202,-25.0134925877
14110,1702516.4,,
14111,1738984.6,,
14112,1702520.1,,
14113,1739566.3,,
14114,1702521.8,32.641785,-25.0145983333
14115,1738980.8,32.641785,-25.0145983333
14116,1701313.0,,
14117,1724612.5,,
14118,1701315.4,32.6202783333,-25.027575
14119,1738982.2,32.6202783333,-25.027575
14120,1702631.4,,
14121,1738969.3,,
14122,1702522.5,32.6481356108,-25.0283822227
14123,1749828.9,32.6481356108,-25.0283822227
14124,1702524.9,32.6696066667,-25.0818983333
14125,1738973.0,32.6696066667,-25.0818983333
14126,1702638.3,,
14127,1739840.4,,
14128,1702514.0,32.3681116667,-25.03067
14129,1739517.5,32.3681116667,-25.03067
14130,1685843.5,32.6513516667,-25.0076666667
14131,1739435.2,32.6513516667,-25.0076666667
14132,1702611.6,,
14133,1739023.1,,
14134,1702612.3,32.6322124363,-25.011450494
14135,1739829.9,32.6322124363,-25.011450494
14136,1702613.0,,
14137,1739521.2,,
14138,1702655.0,32.6498041396,-25.0406521603
14139,1805217.6,32.6498041396,-25.0406521603
14140,1702624.6,,
14141,1739865.7,,
14142,1702654.3,32.5663183333,-25.0838483333
14143,1739849.7,32.5663183333,-25.0838483333
14144,1702658.1,,
14145,1739436.9,,
14146,1685846.6,,
14147,1739009.5,,
14148,1702651.2,32.65936,-25.0253333333
14149,1739430.7,32.65936,-25.0253333333
14150,1702637.6,,
14151,1739799.5,,
14152,1702647.5,32.6384133333,-25.0290216667
14153,1739833.6,32.6384133333,-25.0290216667
14154,1702653.6,32.5499916667,-25.0905216667
14155,1739772.8,32.5499916667,-25.0905216667
14156,1692837.4,,
14157,1739787.2,,
14158,1702656.7,32.65936,-25.0253333333
14159,1724632.3,32.65936,-25.0253333333
14160,1702669.7,,
14161,1739759.9,,
14162,1718230.0,32.6480683333,-25.022755
14163,1750843.8,32.6480683333,-25.022755
14164,1718224.9,32.6797533333,-24.86903
14165,1739825.1,32.6797533333,-24.86903
14166,1718203.4,32.6112016667,-24.98898
14167,1739551.9,32.6112016667,-24.98898
14168,1718227.0,,
14169,1739860.2,,
14170,1718225.6,32.7086983333,-25.0488116667
14171,1739515.1,32.7086983333,-25.0488116667
14172,1718206.5,32.6582085077,-25.0259002064
14173,1739563.2,32.6582085077,-25.0259002064
14174,1718233.1,,
14175,1739769.8,,
14176,1685848.0,32.5466933333,-25.0836916667
14177,1739780.3,32.5466933333,-25.0836916667
14178,1692834.3,,
14179,1750418.8,,
14180,1718247.8,,
14181,1750397.6,,
14182,1718221.8,32.65512,-25.0159383333
14183,1739804.6,32.65512,-25.0159383333
14184,1718231.7,32.694615,-24.9314416667
14185,1724686.6,32.694615,-24.9314416667
14186,1718220.1,,
14187,1739012.5,,
14188,1718226.3,,
14189,1739852.7,,
14190,1718212.6,32.674465,-24.83772
14191,1739774.2,32.674465,-24.83772
14192,1718216.4,,
14193,1739793.3,,
14194,1718185.3,32.6304516667,-25.023505
14195,1739862.6,32.6304516667,-25.023505
14196,1718245.4,32.549265,-25.091705
14197,1739861.9,32.549265,-25.091705
14198,1718243.0,32.6348083333,-25.0301666667
14199,1739788.9,32.6348083333,-25.0301666667
14200,1718244.7,,
14201,1750411.9,,
14202,1718242.3,,
14203,1750416.4,,
14204,1718464.9,32.6291416667,-25.0235883333
14205,1718324.6,32.6291416667,-25.0235883333
14206,1718465.6,32.6368338,-25.0247244
14207,1739010.1,32.6368338,-25.0247244
14208,1685847.3,32.6254216667,-25.02416
14209,1750393.8,32.6254216667,-25.02416
14210,1718246.1,,
14211,1739795.7,,
14212,1718240.9,32.5684566667,-25.0026833333
14213,1750109.5,32.5684566667,-25.0026833333
14214,1718238.6,,
14215,1739018.7,,
14216,1718252.2,,
14217,1739816.9,,
14218,1718236.2,,
14219,1739841.1,,
14220,1718237.9,32.6446716667,-25.0170566667
14221,1739770.4,32.6446716667,-25.0170566667
14222,1718459.5,,
14223,1739806.0,,
14224,1718228.7,32.6924566667,-25.0162066667
14225,1739818.3,32.6924566667,-25.0162066667
14226,1718251.5,,
14227,1739762.9,,
14228,1718462.5,,
14229,1739808.4,,
14230,1718457.1,,
14231,1718503.5,,
14232,1718451.9,32.6553016667,-24.9638233333
14233,1739868.8,32.6553016667,-24.9638233333
14234,1685849.7,,
14235,1750410.2,,
14236,1718450.2,32.624955,-25.0309716667
14237,1739765.0,32.624955,-25.0309716667
14238,1702601.7,,
14239,1750331.0,,
14240,1718448.9,32.6090983333,-25.0391333333
14241,1750339.6,32.6090983333,-25.0391333333
14242,1718218.8,,
14243,1750343.3,,
14244,1718214.0,,
14245,1739591.5,,
14246,1718223.2,,
14247,1739015.6,,
14248,1718525.7,,
14249,1724639.2,,
14250,1718202.7,32.63532,-25.027435
14251,1752129.1,32.63532,-25.027435
14252,1718193.8,32.490375,-25.1025416667
14253,1739778.0,32.490375,-25.1025416667
14254,1718155.6,,
14255,1739546.5,,
14256,1718195.2,,
14257,1750401.0,,
14258,1718199.0,,
14259,1739796.4,,
14260,1718156.3,32.5894054337,-24.9811218725
14261,1750421.8,32.5894054337,-24.9811218725
14262,1718128.0,,
14263,1749832.6,,
14264,1718442.7,,
14265,1724745.0,,
14266,1718122.8,,
14267,1739805.3,,
14268,1718129.7,,
14269,1750409.6,,
14270,1718250.8,,
14271,1724611.8,,
14272,1718441.0,,
14273,1750398.3,,
14274,1718123.5,32.6366433333,-25.0249333333
14275,1750345.7,32.6366433333,-25.0249333333
14276,1718150.1,32.6479260809,-25.022289791
14277,1739004.0,32.6479260809,-25.022289791
14278,1685850.3,32.683965,-25.040195
14279,1738974.7,32.683965,-25.040195
14280,1718249.2,,
14281,1739431.4,,
14282,1718207.2,,
14283,1750394.5,,
14284,1718435.9,32.648665,-25.0303333333
14285,1739855.8,32.648665,-25.0303333333
14286,1723835.9,32.6390750337,-25.0177927227
14287,1739784.1,32.6390750337,-25.0177927227
14288,1723845.8,32.6368336,-25.0247248
14289,1739838.1,32.6368336,-25.0247248
14290,1723836.6,32.65385,-25.0114083333
14291,1739801.5,32.65385,-25.0114083333
14292,1723834.2,32.5708283333,-24.99092
14293,1739779.7,32.5708283333,-24.99092
14294,1723852.6,,
14295,1739791.9,,
14296,1723838.0,32.6346053408,-25.0545279157
14297,1739869.5,32.6346053408,-25.0545279157
14298,1723842.7,,
14299,1739820.6,,
14300,1723844.1,32.646225,-25.008555
14301,1752113.0,32.646225,-25.008555
14302,1723846.5,,
14303,1739022.4,,
14304,1723839.7,32.6494133333,-25.02343
14305,1739583.0,32.6494133333,-25.02343
14306,1723840.3,,
14307,1739013.2,,
14308,1718208.9,32.6436866667,-25.030765
14309,1739775.9,32.6436866667,-25.030765
14310,1723843.4,,
14311,1750238.2,,
14312,1723849.6,,
14313,1724666.8,,
14314,1724622.4,32.6461617995,-25.0428622604
14315,1739428.4,32.6461617995,-25.0428622604
14316,1724624.8,,
14317,1739771.1,,
14318,1724695.8,32.65652,-25.0267383333
14319,1724697.2,32.6311316667,-25.0161166667
14320,1750344.0,32.6311316667,-25.0161166667
14321,1724688.0,,
14322,1739850.3,,
14323,1724694.1,32.6629783333,-25.04589
14324,1739800.8,32.6629783333,-25.04589
14325,1724700.9,,
14326,1750319.8,,
14327,1724696.5,32.5686800917,-24.9717781946
14328,1752087.4,32.5686800917,-24.9717781946
14329,1724681.1,,
14330,1739848.0,,
14331,1724626.2,,
14332,1752102.4,,
14333,1724689.7,,
14334,1739024.8,,
14335,1724706.1,32.6516116667,-25.0248883333
14336,1764466.2,32.6516116667,-25.0248883333
14337,1724682.8,,
14338,1752107.9,,
14339,1724684.2,,
14340,1750408.9,,
14341,1724680.4,,
14342,1739790.2,,
14343,1724654.5,,
14344,1739781.0,,
14345,1724692.7,32.5274866667,-25.093
14346,1739773.5,32.5274866667,-25.093
14347,1724679.8,32.6374666667,-25.028645
14348,1750414.0,32.6374666667,-25.028645
14349,1685852.7,32.7252916667,-25.0718433333
14350,1738983.9,32.7252916667,-25.0718433333
14351,1724656.9,32.6457117652,-25.0026392898
14352,1739016.3,32.6457117652,-25.0026392898
14353,1724683.5,32.6542762926,-25.0448607914
14354,1749834.0,32.6542762926,-25.0448607914
14355,1724677.4,,
14356,1752109.3,,
14357,1724625.5,,
14358,1739812.1,,
14359,1724662.0,,
14360,1750329.7,,
14361,1724663.7,32.54311,-24.9746066667
14362,1739823.7,32.54311,-24.9746066667
14363,1724675.0,32.68962,-25.0129333333
14364,1749829.6,32.68962,-25.0129333333
14365,1724687.3,32.6487983333,-25.0198383333
14366,1750405.8,32.6487983333,-25.0198383333
14367,1724658.3,,
14368,1738968.6,,
14369,1724676.7,,
14370,1750326.6,,
14371,1724678.1,32.651265,-25.04581
14372,1738972.3,32.651265,-25.04581
14373,1724653.8,32.4543283333,-25.1336916667
14374,1739007.1,32.4543283333,-25.1336916667
14375,1685855.8,32.6346264743,-25.0124192178
14376,1752122.2,32.6346264743,-25.0124192178
14377,1724704.7,32.657008416,-25.0267794371
14378,1750334.1,32.657008416,-25.0267794371
14379,1723854.0,32.5057683333,-25.10161
14380,1750403.4,32.5057683333,-25.10161
14381,1724702.3,32.6130816667,-25.031765
14382,1739556.4,32.6130816667,-25.031765
14383,1724661.3,32.6649583333,-25.0910566667
14384,1750314.3,32.6649583333,-25.0910566667
14385,1723855.7,,
14386,1676337.1,,
14387,1724698.9,32.630795,-25.0323783333
14388,1752086.7,32.630795,-25.0323783333
14389,1723810.6,32.528805,-25.079205
14390,1739803.9,32.528805,-25.079205
14391,1723808.3,32.6331416667,-25.0276383333
14392,1739777.3,32.6331416667,-25.0276383333
14393,1723857.1,32.55867,-24.962205
14394,1739810.7,32.55867,-24.962205
14395,1724649.1,,
14396,1739776.6,,
14397,1724660.6,32.6032040477,-25.0740285497
14398,1739783.4,32.6032040477,-25.0740285497
14399,1739554.0,32.6698816667,-25.0293216667
14400,1750325.9,32.6698816667,-25.0293216667
14401,1724652.1,,
14402,1750841.4,,
14403,1724651.4,,
14404,1750844.5,,
14405,1724647.7,,
14406,1750327.3,,
14407,1685834.3,32.6394533333,-25.0306966667
14408,1750328.0,32.6394533333,-25.0306966667
14409,1723832.8,,
14410,1752085.0,,
14411,1723813.7,,
14412,1750226.9,,
14413,1723830.4,32.6378522746,-25.0111782179
14414,1739021.7,32.6378522746,-25.0111782179
14415,1723815.1,,
14416,1739011.8,,
14417,1723829.8,32.676285,-24.8330533333
14418,1750318.1,32.676285,-24.8330533333
14419,1724008.6,,
14420,1749833.3,,
14421,1724716.0,32.6389066667,-25.028295
14422,1739834.3,32.6389066667,-25.028295
14423,1723932.5,,
14424,1739429.1,,
14425,1724736.8,32.7076069632,-24.8958661572
14426,1817636.0,32.7076069632,-24.8958661572
14427,1724718.4,,
14428,1752105.5,,
14429,1723942.4,,
14430,1739802.2,,
14431,1739020.0,,
14432,1685878.7,,
14433,1739844.2,,
14434,1724730.6,32.5951283333,-25.0489916667
14435,1676335.7,32.5951283333,-25.0489916667
14436,1723817.5,32.5777433333,-25.0044533333
14437,1739821.3,32.5777433333,-25.0044533333
14438,1723922.6,32.67496,-24.972915
14439,1739017.0,32.67496,-24.972915
14440,1723928.8,32.628475,-25.022905
14441,1752106.2,32.628475,-25.022905
14442,1724729.0,,
14443,1739827.5,,
14444,1723921.9,32.5634066667,-24.9811683333
14445,1750190.3,32.5634066667,-24.9811683333
14446,1723926.4,32.6505916667,-25.019815
14447,1738966.2,32.6505916667,-25.019815
14448,1724727.6,,
14449,1750340.2,,
14450,1718388.8,,
14451,1750335.8,,
14452,1723930.1,,
14453,1750333.4,,
14454,1723919.6,,
14455,1750227.6,,
14456,1723935.6,32.5010716667,-25.1196366667
14457,1750412.6,32.5010716667,-25.1196366667
14458,1724005.5,,
14459,1750846.9,,
14460,1723938.7,,
14461,1750322.8,,
14462,1723941.7,,
14463,1752070.6,,
14464,1723987.5,,
14465,1750413.3,,
14466,1723980.6,,
14467,1750239.9,,
14468,1723999.8,,
14469,1750320.4,,
14470,1723923.3,,
14471,1750392.1,,
14472,1723986.8,32.5963366667,-25.0347816667
14473,1750233.7,32.5963366667,-25.0347816667
14474,1724722.1,,
14475,1739019.4,,
14476,1724723.8,,
14477,1752114.7,,
14478,1685856.5,32.64659,-25.0201416667
14479,1750381.5,32.64659,-25.0201416667
14480,1723943.1,,
14481,1739768.1,,
14482,1723991.2,,
14483,1769929.7,,
14484,1724003.1,,
14485,1750223.8,,
14486,1723989.9,32.65117,-25.02573
14487,1750224.5,32.65117,-25.02573
14488,1724001.7,32.5560724672,-24.972090494
14489,1752080.5,32.5560724672,-24.972090494
14490,1723988.2,,
14491,1739832.9,,
14492,1724004.8,,
14493,1752065.2,,
